X,Y,00:bb:60:5c:28:30,2c:30:33:49:f1:51,a0:63:91:d9:cf:bb,ac:23:16:eb:20:d1,ac:23:16:eb:20:d2,ac:23:16:eb:20:d3,ac:23:16:eb:20:e1,ac:23:16:eb:20:e2,ac:23:16:eb:20:e3,ac:23:16:eb:36:91,ac:23:16:eb:36:92,ac:23:16:eb:36:93,ac:23:16:eb:36:a1,ac:23:16:eb:36:a2,ac:23:16:eb:36:a3,ac:23:16:eb:39:12,ac:23:16:eb:39:13,ac:23:16:eb:39:51,ac:23:16:eb:39:52,ac:23:16:eb:39:53,ac:23:16:eb:39:61,ac:23:16:eb:39:62,ac:23:16:eb:39:63,ac:23:16:eb:3a:12,ac:23:16:eb:3a:d1,ac:23:16:eb:3a:d2,ac:23:16:eb:3a:d3,ac:23:16:eb:3a:e1,ac:23:16:eb:3a:e2,ac:23:16:eb:3a:e3,ac:23:16:eb:3b:d1,ac:23:16:eb:3b:d2,ac:23:16:eb:4b:91,ac:23:16:eb:4b:92,ac:23:16:eb:4b:93,ac:23:16:eb:4b:a1,ac:23:16:eb:4b:a2,ac:23:16:eb:4b:a3,ac:23:16:eb:4b:d1,ac:23:16:eb:4b:d2,ac:23:16:eb:4f:91,ac:23:16:eb:4f:92,ac:23:16:eb:51:51,ac:23:16:eb:51:52,ac:23:16:eb:51:53,ac:23:16:eb:51:61,ac:23:16:eb:51:62,ac:23:16:eb:51:63,ac:23:16:eb:52:d1,ac:23:16:eb:52:d2,ac:23:16:eb:52:d3,ac:23:16:eb:52:e1,ac:23:16:eb:52:e2,ac:23:16:eb:52:e3,ac:23:16:ec:4b:91,ac:23:16:ec:50:d1,ac:23:16:ec:50:d2,ac:23:16:ec:50:d3,ac:23:16:ec:50:e1,ac:23:16:ec:50:e2,ac:23:16:ec:50:e3,ac:23:16:ec:5a:11,ac:23:16:ec:5a:12,ac:23:16:ec:5d:91,ac:23:16:ec:5d:92,ac:23:16:ec:5d:93,ac:23:16:ec:60:12,ac:23:16:ec:65:d3,ac:23:16:ec:65:e1,ac:23:16:ec:65:e2,ac:23:16:ec:68:51,ac:23:16:ec:68:52,ac:23:16:ec:68:53,ac:23:16:ec:68:61,ac:23:16:ec:68:62,ac:23:16:ec:68:63,ac:23:16:ec:6a:51,ac:23:16:ec:6a:52,ac:23:16:ec:6b:91,ac:23:16:ec:6b:92,ac:23:16:ec:6c:11,ac:23:16:ec:6c:12,ac:23:16:ec:6c:13,ac:23:16:ec:6c:22,ac:23:16:ec:6c:23,ac:23:16:ec:70:51,ac:23:16:ec:70:52,ac:23:16:ec:70:53,ac:23:16:ec:70:61,ac:23:16:ec:70:62,ac:23:16:ec:70:63,ac:23:16:ec:70:d1,ac:23:16:ec:71:51,ac:23:16:ec:71:52,ac:23:16:ec:71:53,ac:23:16:ec:71:61,ac:23:16:ec:71:62,ac:23:16:ec:71:63,ac:23:16:ec:7d:11,ac:23:16:ec:7d:12,ac:23:16:ec:82:91,ac:23:16:ec:82:92,ac:23:16:ec:82:93,ac:23:16:ec:82:a1,ac:23:16:ec:82:a2,ac:23:16:ec:82:a3,ac:23:16:ec:82:d1,ac:23:16:ec:82:d2,ac:23:16:ec:82:d3,ac:23:16:ec:82:e1,ac:23:16:ec:82:e2,dc:71:96:91:24:a4,ac:23:16:eb:39:11,ac:23:16:eb:39:21,ac:23:16:eb:39:22,ac:23:16:eb:39:23,ac:23:16:eb:3b:d3,ac:23:16:eb:3d:62,ac:23:16:eb:3d:63,ac:23:16:eb:44:52,ac:23:16:eb:44:61,ac:23:16:eb:44:62,ac:23:16:eb:45:11,ac:23:16:eb:45:12,ac:23:16:eb:45:22,ac:23:16:eb:46:a2,ac:23:16:eb:48:11,ac:23:16:eb:4b:d3,ac:23:16:eb:4d:91,ac:23:16:eb:4d:92,ac:23:16:eb:4d:93,ac:23:16:eb:4f:93,ac:23:16:ec:53:91,ac:23:16:ec:53:92,ac:23:16:ec:53:93,ac:23:16:ec:53:a1,ac:23:16:ec:53:a2,ac:23:16:ec:5a:13,ac:23:16:ec:5a:21,ac:23:16:ec:5a:22,ac:23:16:ec:5d:a1,ac:23:16:ec:5d:a2,ac:23:16:ec:60:11,ac:23:16:ec:60:13,ac:23:16:ec:60:21,ac:23:16:ec:60:22,ac:23:16:ec:6a:53,ac:23:16:ec:6d:11,ac:23:16:ec:6d:12,ac:23:16:ec:6d:13,ac:23:16:ec:6d:21,ac:23:16:ec:6d:22,ac:23:16:ec:80:51,ac:23:16:ec:80:52,ac:23:16:ec:80:53,ac:23:16:ec:83:91,ac:23:16:ec:83:92,ac:23:16:ec:83:93,dc:44:6d:95:54:77,ac:23:16:eb:44:51,ac:23:16:eb:45:13,ac:23:16:eb:45:21,ac:23:16:eb:48:12,ac:23:16:eb:48:13,ac:23:16:eb:48:21,ac:23:16:eb:48:22,ac:23:16:eb:48:51,ac:23:16:eb:48:52,ac:23:16:eb:48:53,ac:23:16:eb:48:61,ac:23:16:eb:48:62,ac:23:16:eb:48:63,ac:23:16:eb:4d:a2,ac:23:16:ec:53:a3,ac:23:16:ec:5d:d1,ac:23:16:ec:5d:d2,ac:23:16:ec:5d:d3,ac:23:16:ec:5d:e2,ac:23:16:ec:60:23,ac:23:16:ec:6a:61,ac:23:16:ec:6a:62,ac:23:16:ec:6d:23,ac:23:16:ec:6f:11,ac:23:16:ec:6f:12,ac:23:16:ec:6f:22,ac:23:16:ec:7d:13,ac:23:16:ec:7d:21,ac:23:16:ec:7d:22,ac:23:16:ec:7d:23,ac:23:16:ec:7d:91,ac:23:16:ec:7d:92,ac:23:16:ec:7d:93,ac:23:16:ec:7d:a1,ac:23:16:ec:7d:a2,ac:23:16:ec:83:a1,ac:23:16:ec:83:a2,ac:23:16:ec:83:a3,ac:23:16:eb:3d:52,ac:23:16:eb:3d:61,ac:23:16:eb:46:92,ac:23:16:eb:46:a1,ac:23:16:ec:65:d1,ac:23:16:ec:65:d2,ac:23:16:eb:3a:11,ac:23:16:ec:4b:92,ac:23:16:ec:6c:21,ac:23:16:ec:70:d2,6c:3b:6b:f5:1c:7b,ac:23:16:eb:44:53,ac:23:16:ec:5d:d4,ac:23:16:ec:6a:63,ac:23:16:ec:6f:13,ac:23:16:ec:78:52,a0:63:91:d9:cf:ba,ac:23:16:ec:65:e3,ac:23:16:eb:3b:e2,ac:23:16:eb:4b:e1,ac:23:16:eb:4d:a1,ac:23:16:ec:70:d3,ac:23:16:eb:3d:51,ac:23:16:eb:3b:e1,ac:23:16:eb:4b:e2,ac:23:16:ec:5d:a3,ac:23:16:ec:6f:14,ac:23:16:eb:46:91,ac:23:16:eb:46:93,ac:23:16:eb:44:63
-32.50563338,47.52733201,-80,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-79,-100,-55,-56,-57,-63,-63,-63,-100,-56,-52,-52,-64,-62,-62,-79,-79,-70,-70,-71,-79,-79,-79,-100,-100,-79,-79,-100,-100,-77,-79,-79,-100,-77,-77,-77,-79,-79,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-79,-79,-79,-79,-79,-79,-100,-100,-69,-69,-70,-100,-100,-100,-79,-79,-79,-79,-79,-83,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100
-32.00551662,48.16050087,-80,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-79,-100,-55,-56,-57,-63,-63,-63,-100,-56,-52,-52,-64,-62,-62,-79,-79,-70,-70,-71,-79,-79,-79,-100,-100,-79,-79,-100,-100,-77,-79,-79,-100,-77,-77,-77,-79,-79,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-79,-79,-79,-79,-79,-79,-100,-100,-69,-69,-70,-100,-100,-100,-79,-79,-79,-79,-79,-83,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100
-31.27236117,47.90460411,-80,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-68,-68,-68,-64,-64,-64,-100,-56,-53,-54,-68,-67,-67,-79,-79,-76,-76,-77,-79,-79,-79,-100,-79,-79,-79,-100,-100,-78,-79,-79,-100,-76,-76,-76,-79,-79,-100,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-76,-77,-77,-79,-79,-100,-100,-100,-78,-78,-78,-100,-100,-100,-79,-79,-79,-79,-79,-83,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100
-31.24580333,47.1601297,-80,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-68,-68,-68,-64,-64,-64,-100,-56,-53,-54,-68,-67,-67,-79,-79,-76,-76,-77,-79,-79,-79,-100,-79,-79,-79,-100,-100,-78,-79,-79,-100,-76,-76,-76,-79,-79,-100,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-76,-77,-77,-79,-79,-100,-100,-100,-78,-78,-78,-100,-100,-100,-79,-79,-79,-79,-79,-83,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100
-31.87831997,46.73177854,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-65,-65,-65,-76,-75,-75,-100,-49,-49,-50,-63,-63,-63,-79,-79,-73,-73,-74,-79,-79,-79,-100,-100,-79,-79,-100,-100,-78,-79,-79,-100,-76,-76,-76,-79,-79,-100,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-79,-100,-100,-100,-100,-100,-100,-79,-77,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-79,-79,-79,-79,-79,-100,-100,-100,-71,-72,-72,-100,-100,-100,-79,-79,-79,-79,-79,-64,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100
-32.64633232,46.67991551,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-65,-65,-65,-76,-75,-75,-100,-49,-49,-50,-63,-63,-63,-79,-79,-73,-73,-74,-79,-79,-79,-100,-100,-79,-79,-100,-100,-78,-79,-79,-100,-76,-76,-76,-79,-79,-100,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-79,-100,-100,-100,-100,-100,-100,-79,-77,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-79,-79,-79,-79,-79,-100,-100,-100,-71,-72,-72,-100,-100,-100,-79,-79,-79,-79,-79,-64,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100
-33.39940679,46.95115082,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-79,-100,-64,-64,-64,-77,-78,-78,-100,-59,-59,-60,-63,-63,-63,-100,-100,-79,-79,-79,-79,-79,-79,-100,-100,-79,-79,-100,-100,-78,-79,-79,-100,-76,-79,-79,-79,-79,-100,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-69,-69,-79,-79,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-79,-79,-79,-79,-79,-100,-100,-100,-78,-78,-78,-100,-79,-100,-79,-79,-79,-79,-79,-67,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-33.76927556,47.67076073,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-79,-100,-64,-64,-64,-77,-78,-78,-100,-59,-59,-60,-63,-63,-63,-100,-100,-79,-79,-79,-79,-79,-79,-100,-100,-79,-79,-100,-100,-78,-79,-79,-100,-76,-79,-79,-79,-79,-100,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-69,-69,-79,-79,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-79,-79,-79,-79,-79,-100,-100,-100,-78,-78,-78,-100,-79,-100,-79,-79,-79,-79,-79,-67,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-33.76339166,48.51065047,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-79,-100,-62,-64,-63,-75,-75,-75,-100,-59,-61,-61,-68,-68,-68,-100,-100,-75,-76,-76,-79,-79,-100,-100,-100,-79,-79,-73,-100,-77,-100,-79,-100,-100,-79,-79,-79,-79,-100,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-69,-69,-77,-77,-100,-100,-100,-100,-100,-79,-79,-100,-79,-100,-79,-79,-79,-100,-100,-100,-79,-79,-79,-79,-79,-79,-100,-100,-100,-73,-73,-74,-79,-79,-100,-79,-79,-79,-79,-79,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-33.26411609,49.07562009,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-79,-100,-62,-64,-63,-75,-75,-75,-100,-59,-61,-61,-68,-68,-68,-100,-100,-75,-76,-76,-79,-79,-100,-100,-100,-79,-79,-73,-100,-77,-100,-79,-100,-100,-79,-79,-79,-79,-100,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-69,-69,-77,-77,-100,-100,-100,-100,-100,-79,-79,-100,-79,-100,-79,-79,-79,-100,-100,-100,-79,-79,-79,-79,-79,-79,-100,-100,-100,-73,-73,-74,-79,-79,-100,-79,-79,-79,-79,-79,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-32.41586377,49.03705658,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-100,-58,-58,-59,-73,-73,-73,-100,-56,-56,-61,-72,-68,-68,-100,-100,-71,-71,-72,-79,-79,-100,-100,-100,-79,-79,-75,-100,-76,-100,-79,-100,-100,-79,-79,-79,-79,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-69,-69,-78,-77,-78,-100,-100,-100,-100,-76,-76,-100,-100,-100,-79,-79,-79,-100,-100,-100,-78,-79,-79,-79,-79,-79,-100,-100,-100,-68,-68,-69,-74,-74,-100,-79,-79,-79,-79,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-31.61214866,48.804433,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-100,-58,-58,-59,-73,-73,-73,-100,-56,-56,-61,-72,-68,-68,-100,-100,-71,-71,-72,-79,-79,-100,-100,-100,-79,-79,-75,-100,-76,-100,-79,-100,-100,-79,-79,-79,-79,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-69,-69,-78,-77,-78,-100,-100,-100,-100,-76,-76,-100,-100,-100,-79,-79,-79,-100,-100,-100,-78,-79,-79,-79,-79,-79,-100,-100,-100,-68,-68,-69,-74,-74,-100,-79,-79,-79,-79,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-31.09228609,48.05115285,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-100,-56,-58,-57,-71,-70,-71,-100,-60,-60,-60,-71,-71,-71,-100,-100,-70,-70,-71,-79,-79,-100,-100,-100,-79,-79,-75,-100,-76,-100,-79,-100,-100,-79,-79,-79,-79,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-69,-71,-72,-72,-72,-100,-100,-100,-100,-74,-76,-100,-100,-100,-79,-79,-79,-100,-100,-100,-78,-79,-79,-79,-79,-79,-100,-100,-100,-63,-64,-64,-69,-69,-100,-79,-79,-79,-79,-79,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-31.00738343,47.14743181,-83,-100,-100,-79,-79,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-100,-56,-58,-57,-71,-70,-71,-100,-60,-60,-60,-71,-71,-71,-100,-100,-70,-70,-71,-79,-79,-100,-100,-100,-79,-79,-75,-100,-76,-100,-79,-100,-100,-79,-79,-79,-79,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-69,-71,-72,-72,-72,-100,-100,-100,-100,-74,-76,-100,-100,-100,-79,-79,-79,-100,-100,-100,-78,-79,-79,-79,-79,-79,-100,-100,-100,-63,-64,-64,-69,-69,-100,-79,-79,-79,-79,-79,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
-30.68878337,46.16281802,-83,-83,-100,-79,-79,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-79,-100,-56,-53,-54,-68,-68,-68,-100,-58,-58,-58,-72,-72,-72,-100,-100,-66,-67,-67,-79,-79,-100,-100,-100,-79,-79,-71,-75,-76,-100,-79,-100,-100,-74,-79,-79,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-71,-69,-71,-72,-72,-72,-100,-100,-100,-100,-76,-75,-75,-100,-100,-79,-79,-100,-100,-100,-100,-78,-79,-79,-79,-79,-79,-100,-100,-100,-74,-74,-75,-79,-79,-100,-78,-79,-78,-79,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
